UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating
6974-DAFLI,0,1,1,55,2,0,2,19.7,0,22,4,1.9
2616-UUTFK,1,1,1,33,1,3,1,72.75,0,12,0,1.3
7064-JHXCE,1,1,1,62,2,0,0,20.05,0,15,1,3.1
5103-MHMHY,0,1,0,1,1,1,1,45.95,1,14,2,5.0
7989-AWGEH,1,1,1,49,1,2,1,39.2,0,17,2,4.0
4373-VVHQL,1,1,0,1,1,3,1,44.75,0,9,4,2.3
4559-UWIHT,1,1,1,14,0,3,1,82.65,0,29,4,4.3
7268-IGMFD,1,0,0,18,0,4,1,93.9,0,24,3,4.1
1846-XWOQN,0,0,0,1,0,1,1,70.15,1,23,3,2.1
0235-KGSLC,0,1,0,1,0,2,1,85.55,1,28,4,1.1
6650-BWFRT,0,1,1,72,0,4,0,117.15,0,30,3,1.5
9570-KYEUA,1,1,0,64,0,5,0,99.25,0,15,0,4.5
6993-YGFJV,1,1,1,69,0,5,0,112.55,0,14,0,4.3
2712-SYWAY,0,1,0,1,2,0,1,25.7,0,14,3,2.2
0730-BGQGF,1,1,1,71,1,5,0,90.3,0,30,4,2.1
5498-IBWPI,0,1,1,66,1,5,2,49.4,0,4,0,4.2
9101-NTIXF,1,1,0,2,2,0,1,19.4,0,7,2,4.8
0013-SMEOE,0,0,1,71,0,5,0,109.7,0,27,4,4.1
9314-QDMDW,1,1,0,11,1,1,2,61.25,0,27,1,3.4
9308-ANMVE,1,1,0,47,1,3,1,55.3,0,4,1,2.0
2884-GBPFB,0,1,1,35,0,2,1,70.3,1,25,4,3.1
3757-NJYBX,1,0,1,32,0,2,1,106.35,1,28,3,1.9
3413-DHLPB,1,1,1,60,0,5,1,103.75,0,22,0,4.2
7649-PHJVR,1,1,0,11,2,0,2,19.5,0,15,0,2.5
6114-TCFID,0,1,0,29,1,5,2,39.5,0,5,4,4.3
3787-TRIAL,1,1,1,21,1,1,1,26.05,0,13,2,2.5
2573-GYRUU,1,0,1,48,0,1,1,91.05,0,18,3,4.3
5156-UMKOW,0,1,0,3,1,2,1,29.65,0,3,2,2.3
1247-QBVSH,0,1,1,43,1,3,1,50.2,0,21,4,2.8
6734-GMPVK,1,1,0,5,0,2,1,105.3,0,13,4,3.5
9822-OAOVB,0,1,0,1,1,1,1,55.45,0,11,2,1.3
6161-ERDGD,1,1,1,71,1,5,2,85.45,0,16,1,4.8
1226-JZNKR,0,1,1,8,2,0,2,19.8,0,11,4,3.3
7318-EIVKO,1,1,0,8,1,2,1,59.25,0,9,3,3.0
3771-PZOBW,1,1,0,20,0,3,1,90.7,0,18,2,4.4
5136-KCKGI,0,1,1,33,0,3,2,103.7,1,5,1,4.5
8231-BSWXX,1,1,0,71,0,2,2,79.05,0,21,2,3.1
6486-LHTMA,0,0,1,31,0,1,2,90.7,0,6,1,4.7
4083-BFNYK,0,0,1,38,0,2,2,95.0,0,9,1,1.3
3722-WPXTK,1,1,0,1,0,1,1,88.35,1,25,3,1.5
7389-KBFIT,0,1,1,2,1,1,1,30.25,0,30,4,3.4
7176-WIONM,0,1,1,12,1,2,1,49.85,0,14,1,2.4
5141-ZUVBH,0,1,0,9,0,4,1,93.0,0,20,4,2.9
1089-HDMKP,1,0,0,11,1,5,1,54.55,0,30,3,2.3
7623-HKYRK,1,1,0,6,2,0,1,19.7,0,7,4,2.6
0310-SUCIN,0,1,1,71,1,4,2,84.8,0,25,0,4.3
5197-PYEPU,0,1,1,42,0,2,2,94.45,0,25,1,3.4
2929-ERCFZ,0,1,1,8,0,1,1,94.2,1,24,3,5.0
7548-SEPYI,0,1,0,5,0,3,1,96.25,1,28,2,4.1
8835-VSDSE,0,1,1,2,0,1,1,70.7,1,12,3,2.1
6619-RPLQZ,0,1,1,45,2,0,0,20.85,0,14,1,2.1
3275-RHRNE,1,1,1,28,1,5,2,60.0,0,10,3,2.3
3503-TYDAY,0,1,1,43,0,3,1,80.45,0,21,2,4.4
6901-GOGZG,1,1,0,60,1,4,0,84.95,0,17,0,1.1
1623-NLDOT,0,1,1,42,1,5,2,33.55,1,3,1,1.9
7021-XSNYE,1,1,1,7,1,4,0,49.65,0,5,1,4.6
9621-OUPYD,0,1,1,25,2,0,2,20.2,0,29,3,3.6
9898-KZQDZ,0,0,1,40,0,3,1,94.55,1,20,4,1.9
8982-NHAVY,1,1,0,27,0,2,2,100.5,0,20,4,1.9
4307-KWMXE,1,1,0,10,1,5,1,35.75,0,4,2,4.5
0141-YEAYS,0,0,0,27,0,1,1,86.45,0,7,0,4.6
2450-ZKEED,0,1,0,11,1,5,2,53.8,0,3,0,2.0
3694-DELSO,1,1,1,4,1,2,1,38.55,0,12,3,2.7
3893-JRNFS,1,1,0,68,1,3,1,39.9,0,22,3,4.3
9603-OAIHC,1,0,0,1,0,1,1,70.05,0,12,4,4.1
1133-KXCGE,0,1,0,18,2,0,2,20.1,0,7,0,4.3
5236-PERKL,0,1,0,57,0,2,0,112.95,1,20,0,3.1
0142-GVYSN,1,1,0,26,2,0,1,20.3,0,23,0,4.6
1049-FYSYG,0,1,1,17,1,3,1,35.65,0,28,2,2.3
7854-FOKSF,1,1,0,1,1,2,1,35.9,1,17,2,1.6
2519-FAKOD,1,1,0,38,0,1,1,99.25,1,22,3,3.8
8406-LNMHF,1,0,1,59,0,3,2,82.95,0,10,4,3.2
1821-BUCWY,1,1,0,30,1,1,0,55.65,0,19,1,4.4
8263-JQAIK,1,0,0,2,1,1,1,24.45,1,14,4,1.3
0023-UYUPN,0,0,1,50,2,0,2,25.2,0,23,2,4.4
8314-DPQHL,1,1,0,9,1,4,2,50.8,0,29,2,2.2
1465-WCZVT,0,1,1,3,2,0,1,19.65,0,14,3,3.6
9481-SFCQY,0,1,0,14,1,1,1,59.8,0,28,1,1.2
6360-SVNWV,0,0,0,31,0,1,1,73.55,0,3,0,3.4
0567-GGCAC,0,1,0,7,1,1,1,61.4,0,28,1,3.9
7089-IVVAZ,0,1,0,8,0,4,1,103.35,1,28,1,2.5
8884-MRNSU,1,1,1,17,2,0,2,19.9,0,6,1,1.9
2171-UDMFD,1,1,1,32,2,0,1,19.45,0,10,3,3.2
9050-IKDZA,0,0,0,2,0,2,1,81.5,0,3,2,4.3
2205-YMZZJ,1,0,0,7,0,3,1,84.8,1,29,0,2.3
9802-CAQUT,0,1,1,72,0,3,0,109.55,0,17,1,2.0
1254-IZEYF,0,0,0,31,0,3,1,99.95,1,20,0,2.1
0187-WZNAB,0,1,1,27,0,3,1,74.4,0,3,1,4.8
9492-TOKRI,0,1,0,18,0,3,1,90.0,1,13,2,2.4
1475-VWVDO,1,1,0,7,0,1,1,74.9,0,25,0,1.0
9221-OTIVJ,0,0,0,14,0,2,1,104.85,1,4,4,4.1
1357-MVDOZ,1,1,1,11,1,1,1,59.65,0,3,2,3.8
7602-MVRMB,0,1,1,72,0,4,0,110.45,0,14,0,1.5
3325-FUYCG,1,1,1,28,0,2,2,106.1,1,18,1,4.9
5908-QMGOE,1,0,0,15,0,1,1,74.2,1,24,1,3.4
1197-BVMVG,0,0,0,4,0,1,1,74.45,0,24,2,3.0
5406-KGRMX,0,1,0,71,2,0,0,24.55,0,12,2,2.5
8481-YYXWG,0,1,0,5,0,4,1,89.35,1,20,1,4.6
5968-HYJRZ,1,1,1,47,2,0,0,24.55,0,17,0,2.0
5198-EFNBM,1,0,1,57,0,1,2,90.65,0,19,4,2.1
7516-GMHUV,1,0,1,50,0,1,0,105.05,0,12,3,1.5
7140-ADSMJ,1,1,0,8,2,0,1,20.45,0,5,2,4.0
2230-XTUWL,0,1,1,48,2,0,0,19.55,0,28,1,3.4
7706-YLMQA,0,1,0,70,2,0,2,19.7,0,23,0,3.4
2585-KTFRE,1,1,0,1,1,4,1,70.45,0,18,2,1.9
7994-UYIVZ,1,1,1,8,0,3,1,85.65,0,8,0,3.6
2609-IAICY,0,1,0,1,0,3,1,77.15,1,5,2,4.1
1740-CSDJP,1,1,0,1,1,2,1,35.25,1,11,1,2.4
7717-BICXI,1,1,1,60,2,0,0,20.55,0,13,0,4.2
6559-RAKOZ,1,1,1,49,0,4,2,97.95,0,23,1,2.4
2636-OHFMN,1,1,1,4,1,3,1,48.55,1,15,0,4.0
4716-MRVEN,0,1,0,29,2,0,2,20.0,0,20,2,1.1
2143-LJULT,0,1,1,67,2,0,0,25.25,0,28,3,3.2
1323-OOEPC,0,1,1,53,0,1,1,98.4,1,24,3,4.9
3200-MNQTF,1,1,1,67,1,4,0,70.9,0,30,4,4.9
6164-HXUGH,0,1,1,6,2,0,1,19.85,0,26,4,2.1
5630-IXDXV,0,1,0,47,0,1,1,106.35,0,29,1,2.8
0320-DWVTU,0,1,0,53,0,4,0,99.5,0,24,0,1.3
9135-MGVPY,1,1,1,69,1,5,0,84.7,0,6,4,4.5
1212-GLHMD,1,1,0,3,0,2,1,86.05,0,24,2,3.3
7878-JGDKK,1,1,0,4,1,2,1,44.55,0,26,3,2.5
1088-AUUZZ,1,1,1,56,1,4,0,75.85,0,10,0,1.5
0397-GZBBC,1,0,1,59,0,1,1,93.85,1,15,3,4.8
6614-YWYSC,1,0,1,61,2,0,0,25.0,0,12,0,3.1
9588-OZDMQ,0,1,1,2,1,2,1,45.0,0,4,4,2.1
7641-EUYET,1,0,1,46,0,2,1,100.7,1,10,4,2.4
6476-EPYZR,1,1,1,12,2,0,1,20.5,0,8,1,2.1
9921-ZVRHG,0,1,0,14,0,3,1,80.45,1,18,0,3.4
1174-FGIFN,0,1,1,28,0,5,2,90.45,0,20,2,4.7
6620-HVDUJ,1,1,0,24,1,5,1,60.45,0,19,4,4.4
4701-MLJPN,1,1,0,31,1,5,1,55.25,1,8,1,2.8
1032-MAELW,0,1,1,68,1,4,2,78.45,0,15,4,4.3
7641-TQFHN,1,1,0,39,0,4,0,100.55,0,25,3,2.7
1552-TKMXS,0,1,1,42,2,0,1,20.35,0,16,4,2.0
9206-GVPEQ,1,1,1,13,1,5,1,54.45,1,28,0,4.9
8622-ZLFKO,0,1,1,6,0,1,1,90.75,0,23,1,2.2
1596-BBVTG,1,1,0,35,0,1,1,75.35,1,12,0,2.3
6188-UXBBR,0,1,1,38,2,0,2,20.25,0,26,2,5.0
2333-KWEWW,1,1,0,18,2,0,0,20.05,0,13,2,1.5
5702-SKUOB,0,1,1,4,2,0,1,19.6,0,15,4,4.0
1134-YWTYF,1,1,1,27,1,4,1,53.8,0,14,1,4.7
6061-GWWAV,1,1,0,41,1,2,2,70.2,0,11,1,3.0
0679-TDGAK,1,1,1,50,1,5,2,75.5,0,6,1,1.0
6585-WCEWR,1,1,1,72,2,0,0,20.35,0,9,1,2.5
9067-YGSCA,0,1,0,70,2,0,2,26.05,0,26,4,1.4
9067-SQTNS,1,1,1,44,2,0,2,20.6,0,24,0,2.7
8433-WXGNA,1,1,0,2,0,3,1,75.7,1,4,4,4.2
1776-SPBWV,0,1,1,34,2,0,2,20.1,0,9,0,2.8
8735-SDUFN,0,0,1,72,2,0,0,24.3,0,11,3,2.7
9668-PUGNU,1,1,1,71,2,0,0,24.5,0,7,3,3.2
9405-GPBBG,0,1,0,64,0,5,0,110.5,0,17,0,3.3
1926-QUZNN,0,1,1,72,2,0,0,25.25,0,20,4,4.4
3707-GNWHM,1,1,0,1,0,2,1,74.25,1,6,2,2.2
7016-NVRIC,1,0,1,29,0,2,2,90.1,0,21,4,4.3
5829-NVSQN,0,1,1,23,1,5,2,68.75,0,22,2,3.3
9565-AXSMR,1,1,1,52,2,0,0,19.2,0,28,4,2.2
8922-LIEGH,0,0,0,25,0,1,1,89.7,1,9,1,2.2
8869-LIHMK,0,1,0,64,0,5,0,115.1,0,28,1,2.4
8245-UMPYT,0,0,0,16,0,2,1,96.4,1,10,3,3.5
5186-SAMNZ,1,0,0,1,0,1,1,69.5,1,19,3,1.9
0447-RXSGD,1,1,0,24,0,3,1,99.65,0,15,0,4.7
4927-WWOOZ,1,1,1,2,0,1,1,91.45,0,26,2,3.3
5788-YPOEG,0,1,1,34,1,4,0,84.75,0,23,1,4.7
5373-SFODM,1,0,1,36,0,1,1,85.25,1,30,4,1.2
0661-KBKPA,1,1,1,53,1,5,2,78.75,0,25,0,2.4
9081-WWXKP,0,1,1,47,2,0,0,20.25,0,13,4,1.1
0784-ZQJZX,1,1,0,72,2,0,0,19.9,0,29,1,2.1
3133-PZNSR,1,1,1,72,0,5,0,97.75,0,3,1,4.4
5766-ZJYBB,1,1,0,1,2,0,1,19.4,1,4,1,1.1
8931-GJJIQ,0,1,0,9,0,1,1,83.3,1,19,1,2.7
4277-PVRAN,0,1,0,8,0,3,1,80.1,1,7,4,1.5
0022-TCJCI,1,0,0,45,1,2,2,62.7,1,8,0,2.7
0722-SVSFK,0,1,0,7,0,5,1,100.4,0,28,1,4.4
3612-YVGSJ,0,1,1,71,2,0,0,24.45,0,27,3,3.5
9825-YCXWZ,0,0,0,41,0,5,2,101.1,0,26,0,3.9
5397-NSKQG,1,1,1,67,1,1,0,50.9,0,9,3,2.4
8565-HBFNN,1,1,1,69,0,5,2,107.2,0,30,4,4.8
2000-DHJUY,0,0,1,70,1,4,0,92.2,0,23,1,3.8
0203-HHYIJ,1,1,0,25,2,0,2,25.3,1,17,0,2.7
8670-ERCJH,1,1,0,72,0,5,0,113.4,0,21,1,2.7
7758-UJWYS,1,1,1,34,1,5,0,40.55,0,18,1,4.7
2050-ONYDQ,0,1,1,65,2,0,0,26.0,0,27,0,3.3
7055-JCGNI,0,1,0,70,0,4,0,111.95,0,15,1,3.8
0739-UUAJR,0,1,1,72,1,2,0,53.8,0,7,1,2.7
4826-DXMUP,1,1,0,35,1,4,2,72.1,0,5,2,1.9
0952-KMEEH,1,1,0,13,0,3,1,98.15,1,5,2,3.9
7285-KLOTR,0,1,1,12,1,2,2,78.85,0,21,0,3.4
0654-PQKDW,0,1,1,62,1,4,2,70.75,0,16,0,3.0
7175-NTIXE,0,1,0,25,1,5,1,76.15,0,18,1,3.5
7963-SHNDT,0,1,0,52,1,4,0,39.1,0,24,3,1.8
9796-BPKIW,1,0,0,8,0,3,1,69.95,0,19,0,4.2
0188-GWFLE,1,1,0,2,2,0,1,20.05,0,29,1,4.8
8129-GMVGI,0,1,1,56,2,0,0,20.05,0,6,3,4.6
2882-DDZPG,0,1,0,12,2,0,1,19.45,0,15,2,2.3
3547-LQRIK,0,1,1,47,2,0,2,26.9,0,10,0,2.6
9137-NOQKA,1,0,0,2,2,0,1,19.2,0,21,1,4.2
5843-TTHGI,0,1,0,18,1,1,1,50.0,0,7,2,3.4
1849-RJYIG,0,1,0,8,1,2,1,60.0,0,4,4,3.2
8868-GAGIO,1,1,1,45,0,2,1,84.55,0,17,2,4.7
4061-UKJWL,1,1,0,3,1,3,1,45.45,0,4,1,3.1
5380-XPJNZ,0,1,0,38,2,0,2,20.05,0,13,3,3.1
8263-QMNTJ,1,1,1,72,0,5,0,115.55,0,15,4,1.2
8178-EYZUO,1,1,0,46,0,3,1,93.7,1,25,4,1.3
3230-JCNZS,0,1,1,71,0,1,0,99.0,0,12,4,1.0
0277-ORXQS,1,1,1,66,1,5,0,50.55,0,5,0,4.7
5130-IEKQT,1,0,0,25,0,3,1,105.95,1,7,1,2.6
3230-WYKIR,1,1,0,18,1,5,2,82.0,1,5,4,2.9
7996-BPXHY,0,1,1,13,2,0,0,25.0,0,8,2,4.4
3227-WLKLI,0,1,1,65,1,5,0,91.55,0,15,3,3.4
0407-BDJKB,1,1,1,60,0,2,1,95.75,1,12,1,3.4
2266-FUBDZ,1,1,1,15,2,0,0,19.35,0,21,2,2.2
8237-ULIXL,0,1,1,72,2,0,0,24.85,0,10,0,4.3
9600-UDOPK,1,1,1,30,0,3,1,94.05,1,20,4,1.7
8216-AZUUZ,0,1,1,42,0,4,0,100.4,0,5,2,1.2
9153-BTBVV,0,1,1,71,2,0,0,25.0,0,26,1,1.8
4074-SJFFA,0,1,0,1,1,3,1,54.75,1,26,2,2.1
3269-ATYWD,1,0,0,39,0,2,1,95.65,1,19,0,2.1
5186-PEIZU,0,1,0,35,2,0,1,19.25,0,10,3,3.7
1074-AMIOH,0,1,1,53,0,4,1,108.25,0,12,4,1.9
4910-GMJOT,0,1,0,1,0,2,1,94.6,1,4,1,3.7
0354-WYROK,0,0,1,31,0,5,1,98.9,1,14,4,1.4
4361-FEBGN,1,1,0,48,2,0,0,20.15,0,25,4,1.6
7748-UMTRK,0,0,0,30,0,5,1,101.3,0,8,4,3.0
0380-ZCSBI,1,1,0,10,2,0,1,20.0,0,4,2,4.7
7145-FEJWU,0,1,0,12,0,3,1,105.3,0,23,2,4.4
6463-MVYRY,0,0,0,57,1,5,0,69.85,0,25,3,4.9
3969-JQABI,0,1,1,58,1,2,1,65.25,0,26,0,3.6
9624-EGDEQ,0,1,0,37,2,0,0,19.8,0,5,1,3.7
1051-EQPZR,0,1,1,44,2,0,1,19.6,0,19,2,3.5
5849-ASHZJ,1,1,0,27,2,0,2,20.05,0,9,4,3.5
5780-INQIK,0,1,0,8,1,5,1,49.4,0,23,0,1.6
7576-OYWBN,1,0,0,3,0,2,1,76.05,1,7,1,3.2
4526-ZJJTM,0,0,1,25,0,1,1,88.4,0,25,1,2.5
8384-FZBJK,0,1,1,57,0,2,1,100.6,0,3,1,2.8
3750-RNQKR,0,1,0,12,2,0,1,19.45,0,10,1,3.1
0962-CQPWQ,0,1,1,62,2,0,0,20.3,0,14,3,1.5
3096-YXENJ,0,1,1,65,0,4,0,107.65,0,16,1,2.4
1265-BCFEO,0,1,1,71,1,5,0,80.45,0,18,0,1.3
5837-LXSDN,0,1,1,21,1,3,2,58.85,0,12,2,4.9
5945-AZYHT,1,1,1,71,0,3,2,109.6,0,17,0,1.5
8325-QRPZR,0,1,0,7,0,2,1,75.15,0,23,4,2.0
6384-VMJHP,0,1,0,72,1,4,0,73.0,0,26,3,4.6
2262-SLNVK,0,1,0,1,0,2,1,70.1,0,28,3,2.9
7730-CLDSV,0,1,1,72,0,4,0,98.65,0,17,4,1.5
1135-HIORI,0,1,1,64,0,5,2,111.45,0,12,0,2.5
0164-APGRB,0,1,0,72,0,4,0,114.9,0,23,0,1.5
6481-ESCNL,0,1,0,29,0,1,1,100.55,0,30,4,1.8
1790-NESIO,0,1,0,13,2,0,0,20.4,0,9,1,1.2
1550-EENBN,0,1,0,31,0,3,1,104.35,0,28,1,2.8
5539-TMZLF,1,0,0,1,0,1,1,69.75,1,5,2,4.2
4323-SADQS,1,1,1,7,1,5,1,34.5,1,4,0,3.3
4446-BZKHU,1,1,1,61,0,1,1,105.55,1,8,0,3.4
5202-IVJNU,0,1,0,39,1,1,1,30.1,1,23,4,1.8
5976-JCJRH,1,1,1,10,0,3,1,70.3,1,11,4,2.4
8198-RKSZG,0,1,1,14,1,5,1,80.45,0,12,1,4.4
0137-OCGAB,0,1,0,1,0,1,1,80.2,1,6,0,1.4
3351-NQLDI,0,1,1,67,0,5,2,94.35,1,29,0,4.4
9297-EONCV,0,1,0,72,1,5,0,91.35,0,5,3,2.9
7593-JNWRU,1,1,1,6,1,2,1,44.6,1,11,2,4.3
4588-YBNIB,0,1,0,1,2,0,1,19.6,1,26,2,2.3
1069-QJOEE,1,1,1,25,2,0,2,19.9,0,24,1,2.4
3336-JORSO,0,0,0,33,0,4,1,110.45,1,19,0,4.0
7799-DSEWS,1,1,0,18,1,4,1,68.35,0,16,3,4.1
8766-PAFNE,1,1,1,71,1,4,0,79.1,0,12,0,1.9
5315-CKEQK,1,0,1,28,1,3,2,51.0,0,15,4,4.9
3130-ICDUP,0,1,0,2,0,2,1,80.55,0,14,1,1.3
0820-FNRNX,1,1,1,17,1,5,1,66.7,0,29,2,1.3
0880-FVFWF,1,1,0,56,0,1,1,86.4,0,3,0,3.4
4611-ANLQC,0,1,1,60,1,3,2,50.05,0,30,1,3.9
4213-HKBJO,0,1,0,33,2,0,0,25.7,0,24,2,4.8
2792-LSHWX,0,1,0,1,0,5,1,83.4,0,21,0,2.6
5028-GZLDO,1,1,0,2,0,1,1,70.7,1,21,3,1.1
0014-BMAQU,1,1,1,63,0,4,0,84.65,0,8,1,3.4
6861-XWTWQ,1,0,1,7,0,3,1,99.25,1,15,0,2.2
9018-PCIOK,0,1,0,55,1,1,0,64.75,0,21,2,2.7
4837-QUSFT,0,1,1,65,0,5,2,100.15,0,15,2,3.0
6877-TJMBR,1,1,1,1,0,5,1,84.8,1,29,3,1.3
9953-ZMKSM,1,1,0,63,2,0,0,25.25,0,28,1,2.9
0907-HQNTS,0,0,1,70,0,4,0,113.0,0,24,1,2.7
7665-NKLAV,0,1,1,36,1,5,0,40.65,0,23,0,3.9
6769-DCQLI,1,1,0,52,0,5,2,105.0,1,6,2,3.6
2433-KMEAS,1,1,0,22,1,1,1,54.45,1,26,2,1.7
4391-LNRXK,1,1,0,22,0,4,1,94.95,0,4,3,1.8
8250-ZNGGW,0,0,0,5,1,5,1,59.9,0,17,3,2.0
2195-ZRVAX,0,1,1,47,0,3,1,85.3,1,14,1,1.7
3550-SAHFP,0,1,0,33,0,2,1,83.35,1,29,2,3.6
2011-TRQYE,1,1,0,18,1,1,1,33.5,1,9,0,5.0
8562-GHPPI,0,1,0,1,2,0,1,19.8,0,22,4,3.6
5893-PYOLZ,1,1,0,56,1,5,0,81.8,0,20,0,3.4
4986-MXSFP,0,1,0,2,2,0,1,20.0,0,25,3,2.6
6131-FOYAS,1,1,0,35,1,1,1,59.6,0,15,0,2.3
3027-YNWZU,0,1,1,64,2,0,0,25.0,0,19,2,4.6
5609-IMCGG,0,1,0,15,0,1,1,84.35,0,6,1,4.9
4873-ILOLJ,1,1,0,24,0,2,1,90.35,1,27,4,3.0
4727-MCYZG,1,1,0,1,1,1,1,55.55,0,16,1,2.2
9481-WHGWY,0,1,1,70,1,4,0,75.35,0,22,4,4.1
2725-KXXWT,1,1,1,1,0,3,1,90.75,1,30,4,1.5
9565-DJPIB,0,1,0,4,0,1,1,89.6,1,15,2,4.1
4328-VUFWD,0,1,0,39,1,4,2,59.3,0,5,2,4.3
3301-LSLWQ,0,1,0,29,1,3,1,66.1,0,28,3,1.5
7473-ZBDSN,0,1,1,14,2,0,0,18.8,0,28,3,4.9
3166-PNEOF,0,1,0,61,1,5,0,86.45,0,20,4,4.9
5639-NTUPK,1,1,0,13,1,2,1,52.1,0,16,3,4.7
8780-YRMTT,0,1,0,66,1,5,0,47.4,0,17,2,3.0
8348-HFYIV,1,1,0,2,1,1,1,49.25,1,5,3,2.0
5140-FOMCQ,0,1,1,59,0,2,2,109.15,0,3,4,3.3
6242-SGYTS,1,1,1,62,0,1,2,94.95,0,28,1,2.7
8166-ORCHU,1,0,1,33,0,4,2,93.55,0,26,0,1.8
8414-OOEEL,1,1,0,66,1,5,0,79.5,0,19,3,2.7
8454-AATJP,0,1,0,72,0,5,0,115.05,0,5,2,3.7
6849-WLEYG,1,1,0,1,2,0,1,19.75,1,16,1,1.3
4659-NZRUF,0,1,0,19,0,2,1,95.15,1,5,2,2.3
4531-AUZNK,0,1,1,51,0,4,2,95.15,0,15,3,1.1
4191-XOVOM,1,1,0,63,0,5,1,105.4,0,17,4,4.0
2150-OEGBV,1,1,0,27,2,0,2,20.1,0,20,0,3.6
8429-XIBUM,1,1,0,22,0,1,1,101.35,1,16,0,1.3
1855-CFULU,0,0,0,4,2,0,1,20.05,0,23,1,4.9
4878-BUNFV,1,1,1,42,2,0,0,20.7,0,28,0,1.1
1872-EBWSC,0,1,0,29,2,0,2,20.35,0,5,4,3.4
2608-BHKFN,0,1,0,4,0,3,1,70.05,1,21,2,4.1
7026-YMSBE,1,1,0,30,2,0,2,19.7,0,10,4,4.2
7341-LXCAF,1,1,1,4,0,3,1,74.65,1,6,1,1.1
6997-UVGOX,1,1,1,71,1,4,0,85.45,0,6,1,4.6
9674-EHPPG,1,1,1,46,1,4,0,40.4,0,21,0,4.7
9462-MJUAW,1,1,0,4,1,2,1,50.4,1,13,4,3.2
8128-YVJRG,0,1,0,7,0,2,1,79.65,1,3,2,2.9
5440-VHLUL,1,1,0,69,0,5,2,105.2,0,10,4,1.2
5781-BKHOP,0,1,1,72,0,1,0,100.65,0,17,2,3.2
4283-FUTGF,1,0,0,19,0,1,1,79.85,1,3,2,2.6
5213-TWWJU,1,1,0,28,0,5,1,91.0,0,9,4,4.1
1569-TTNYJ,1,1,1,5,0,3,1,78.75,1,23,3,2.6
8628-MFKAX,0,0,1,72,0,5,0,116.75,0,22,4,3.7
2397-BRLOM,1,0,1,8,0,1,1,80.45,1,22,2,1.4
7629-WIXZF,0,1,0,7,1,1,2,59.1,0,26,1,1.5
5445-GLVOT,0,1,0,22,1,3,1,49.8,0,13,1,1.6
3976-HXHCE,1,1,0,72,2,0,0,19.3,0,29,0,1.2
2466-NEJOJ,1,1,1,8,2,0,1,19.65,0,16,1,3.2
0254-KCJGT,1,1,1,52,1,5,2,81.4,0,24,3,4.2
5472-CVMDX,0,1,0,68,1,5,0,38.9,0,18,2,3.4
6461-SZMCV,0,1,1,71,1,5,0,87.95,0,16,4,3.3
8150-QUDFX,1,1,0,2,2,0,1,19.85,0,14,4,3.7
9508-ILZDG,0,0,0,34,0,5,1,96.35,0,19,3,2.4
2346-DJQTB,0,1,0,35,1,1,1,24.15,0,16,1,2.4
1697-LYYYX,0,1,1,61,2,0,2,19.1,0,12,2,2.3
1942-OQFRW,1,1,0,1,1,1,1,44.0,0,26,1,3.8
4749-VFKVB,0,1,0,1,1,3,1,50.1,1,16,0,1.6
9640-ZSLDC,0,1,1,53,1,1,2,60.6,0,20,1,1.1
4231-LZUYM,0,1,1,72,2,0,0,25.65,0,24,0,3.4
7598-UAASY,1,1,1,2,0,1,1,76.4,1,11,4,4.8
7938-OUHIO,1,1,0,3,0,5,1,98.7,1,19,2,3.4
8510-AWCXC,0,0,0,13,0,1,1,100.8,1,8,0,4.1
6128-AQBMT,1,0,1,41,1,2,1,53.95,0,10,1,3.7
3594-BDSOA,0,1,1,24,2,0,2,20.4,0,28,1,3.0
0431-APWVY,0,1,1,28,0,3,2,90.1,1,15,4,3.9
5133-VRSAB,1,1,0,8,1,3,1,29.35,0,20,3,4.3
5996-DAOQL,1,1,0,1,2,0,1,20.45,0,7,3,1.9
6838-YAUVY,0,1,0,54,0,5,0,95.1,0,8,1,2.3
0484-JPBRU,1,1,0,41,2,0,1,25.25,0,23,3,1.9
7883-ROJOC,0,1,1,19,1,1,1,44.9,0,21,2,2.8
0244-LGNFY,0,1,1,72,1,4,0,92.65,0,6,3,4.5
7274-CGTOD,1,1,0,62,1,4,0,43.7,0,9,2,2.4
4295-YURET,0,0,1,56,1,5,0,72.6,0,6,1,2.5
3426-NIYYL,1,1,0,15,1,1,1,51.55,1,27,1,4.4
8225-BTJAU,1,0,0,10,0,1,1,79.25,1,13,1,3.1
4635-EJYPD,1,1,1,32,2,0,0,18.95,0,14,4,3.1
1866-ZSLJM,1,1,0,21,2,0,1,20.5,0,16,3,4.4
4636-TVXVG,1,1,1,62,2,0,2,19.95,0,15,0,3.0
4236-UJPWO,0,1,0,2,1,3,1,24.5,0,12,0,3.7
9392-XBGTD,1,1,0,27,2,0,0,20.6,0,20,1,1.3
3387-VATUS,1,1,0,5,0,3,1,94.85,1,18,3,1.7
6402-SSEJG,0,1,0,25,1,2,2,61.05,0,7,2,2.6
1143-NMNQJ,0,1,0,2,0,2,1,85.7,1,10,0,3.0
1169-SAOCL,1,1,0,49,0,4,2,106.65,0,16,1,4.9
1110-KYLGQ,0,1,0,63,0,1,1,108.25,0,7,0,4.9
